id,name,name_urdu,city,province,type,category,campuses,chartered_by,established_year,website,image_url,google_map_url,distance_education,phone,email,ranking,fee_range_max,has_hec_scholarship,has_usaid_scholarship,financial_aid_office,scholarship_details,programs,scholarship_programs
uni_161,Qarshi University,Qarshi University,Lahore,Punjab,Private,General,Mian Campus; Lahore,Government of Punjab,2011,http://www.qu.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Qarshi%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3401.0826320490396!2d74.32272821467409!3d31.521890354221917!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919048f4a5f785d%3A0x6cd13df620b8b4ff!2sQarshi+University!5e0!3m2!1sen!2s!4v1469017359433,False,+92-42-37499163,info@qarshiuniversity.edu.pk,,350000,False,False,"08-km Thokar Niaz baig, Canal Road,Lahore. +92-42-37499163",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_162,"Quaid-e-Awam University of Engineering, Sciences & Technology","Quaid-e-Awam University of Engineering, Sciences & Technology",Nawabshah,Sindh,Public,General,Larkana; Nawabshah,Government of Sindh,1996,http://www.quest.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3578.798651913855!2d68.38792921455142!3d26.235731095221304!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394a4cd3075ee1f5%3A0xa3643f4b36eec24f!2sQuaid-e-Awam+University+of+Engineering%2C+Sciences+%26+Technology+Nawabshah!5e0!3m2!1sen!2s!4v1468995994418,False,+92-244-9370366,info@quaideawamuniversityofengineeringsciencestechnology.edu.pk,,105000,False,False,"Quaid-e-Awam University of Engineering, Science & Technology (QUEST), Nawabshah. +92-244-9370366, +92-244-937 0381",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_163,Quaid-i-Azam University,قائد اعظم یونیورسٹی، اسلام آباد,Islamabad,Islamabad Capital Territory,Public,General,Islamabad,Government of Pakistan,1973,https://www.qau.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3317.67053334762!2d73.1581704145667!3d33.7433346806912!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc11d3571e5bf%3A0x841a9ed6d869644f!2sQuaid-i-Azam+University!5e0!3m2!1sen!2s!4v1466947277311,False,+92-051-9064 0000,info@quaidiazamuniversity.edu.pk,,45000,False,False,"Quaid-i-Azam University Islamabad, 45320, Pakistan. +92-051-9064 0000",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_164,Qurtaba University of Science & Information Technology,Qurtaba University of Science & Information Technology,Peshawar,Khyber Pakhtunkhwa,Private,General,Dera Ismail Khan; Peshawar,Government of Khyber Pakhtunkhwa,2001,http://www.qurtuba.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3389.243107601772!2d70.89731791468238!3d31.845599238197504!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39266c25b1775edf%3A0xeb3a3eba1ff09b1!2sQurtaba+University+of+Science+and+Information+Technology!5e0!3m2!1sen!2s!4v1469027311062,False,+92-966-714007-8,info@qurtabauniversityofscienceinformationtechnology.edu.pk,,350000,False,False,"Sheikh Yousaf Road, D.I Khan. +92-966-714007-8",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_165,"Rashid Latif Khan University, Lahore","Rashid Latif Khan University, Lahore",Lahore,Punjab,Private,General,Mian Campus,Government of Punjab,2021,https://rlku.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Rashid%20Latif%20Khan%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d1705.015797021867!2d74.40316878853723!3d31.275221286023406!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3919af62190f0185%3A0xacf2f842b7744c44!2sRashid%20Latif%20Medical%20College!5e0!3m2!1sen!2s!4v1685098520873!5m2!1sen!2s,False,+92-49-2451091,info@rlku.edu.pk,,350000,False,False,"Lahore-Punjab, Pakistan. Tel # +92-49-2451091  Email: info@rlku.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_166,Rawalpindi Medical University,Rawalpindi Medical University,Rawalpindi,Punjab,Public,Medical,Mian Campus,Government of Punjab,2017,http://rmur.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Rwp%20Medical%20University.jpeg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3323.13944988413!2d73.06664221482143!3d33.60168608073094!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df94a399921851%3A0x5be66d90ca6b91de!2sRawalpindi+Medical+University!5e0!3m2!1sen!2s!4v1504596716828,False,+92 51 9281011,info@rawalpindimedicaluniversity.edu.pk,,81000,False,False,"Tipu Rd, Rawalpindi 46000, +92 51 9281011",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_167,"Rawalpindi Women University, Rawalpindi","Rawalpindi Women University, Rawalpindi",Rawalpindi,Punjab,Public,General,Mian Campus,Government of Punjab,2019,https://rwu.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Rawalpindi%20Women%20University.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3321.511483975461!2d73.06567241474461!3d33.64390648071898!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df9523ab510d05%3A0xca4a5fd0c50d3085!2sRawalpindi%20Women%20University%206th%20Road%20Satellite%20Town%20Rawalpindi!5e0!3m2!1sen!2s!4v1587457538961!5m2!1sen!2s,False,+92-51-4426873,info@rwu.edu.pk,,93000,False,False,"6th Road, Satellite Town, Rawalpindi Punjab Pakistan Tel # +92-51-4426873 Fax # + 92-51-4426873 Email:  info@rwu.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_168,Riphah International University,Riphah International University,Islamabad,Islamabad Capital Territory,Private,General,Faisalabad; Islamabad; Lahore,Government of Pakistan,2002,https://www.riphah.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3322.568738986546!2d72.96970361456246!3d33.61649248072672!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38df968cf40a7279%3A0xc5f472b78a8bcfc4!2sRiphah+International+University!5e0!3m2!1sen!2s!4v1466947595083,False,+92-51-111,info@riphahinternationaluniversity.edu.pk,,340000,False,False,"Hajj Complex Road, Sector I-14, Islamabad +92-51-111-RIPHAH, +92-51-8446000-8 +92-51-5469641-7",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_169,Saifee Burhani University,Saifee Burhani University,Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2023,https://www.sbu.edu.pk,https://www.hec.gov.pk/PublishingImages/Banner%20Images/university-banner.png,"https://www.google.com/maps/place/Saifee+Burhani+University/@24.9310152,67.0478833,17z/data=!3m1!4b1!4m6!3m5!1s0x3eb33f3c379b77a9:0x48afbd92490a1164!8m2!3d24.9310104!4d67.0504582!16s%2Fg%2F11y3kdpr_z?entry=ttu&g_ep=EgoyMDI0MTAwNy4xIKXMDSoASAFQAw%3D%3D",False,+92-51-111-000-111,saifeeburhaniuniversity@gmail.com,,350000,False,False,"Plot No. ST-3, Allama Rasheed Turabi Road, Block-G, North Nazimabad, Karachi. and  Saifee Hospital, ST # 1, Block F, North Nazimabad, Karachi. Email: saifeeburhaniuniversity@gmail.com",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_170,"Salim Habib University (Former Barret Hodgson University), Karachi","Salim Habib University (Former Barret Hodgson University), Karachi",Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2015,http://www.shu.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/Salim%20Habib%20University.jpg,https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14487.527988192798!2d67.1112943!3d24.7994939!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xc0cf0be71ddbed22!2sBarrett+Hodgson+University!5e0!3m2!1sen!2s!4v1502080462253&quot;,False,+92 21 35122931-35,info@salimhabibuniversityformerbarrethodgsonuniversitykarachi.edu.pk,,350000,False,False,"The Salim Habib Campus, NC-24, Deh Dih, Korangi Creek, Karachi +92 21 35122931-35",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_171,Sardar Bahadur Khan Women University,Sardar Bahadur Khan Women University,Quetta,Balochistan,Public,General,Quetta,Government of Balochistan,2004,http://www.sbkwu.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3448.585627456545!2d66.96012611464107!3d30.191828718550934!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3ed2e0fa5ca8d339%3A0x2c0987ee35d7385e!2sSardar+Bahadur+Khan+Women+University!5e0!3m2!1sen!2s!4v1468613307793,False,+92-81-9213301,info@sardarbahadurkhanwomenuniversity.edu.pk,,69000,False,False,"Bawrery Road, Quetta. +92-81-9213301",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_172,Sarhad University of Science & Information Technology,Sarhad University of Science & Information Technology,Peshawar,Khyber Pakhtunkhwa,Private,General,Abbottabad; Bannu; Dera Ismail Khan; Haripur; Hyderabad; Islamabad; Kohat; Mansehra; Mardan; Swabi; Swat,Government of Khyber Pakhtunkhwa,2001,http://www.suit.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3309.194688328799!2d71.52686861473875!3d33.96183512993728!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d9182d8f5ce6b5%3A0xc7ccb333f2b5d3e6!2sSarhad+University+of+Science+%26+Information+Technology!5e0!3m2!1sen!2s!4v1468699212278,False,+92-91-5230941,info@sarhaduniversityofscienceinformationtechnology.edu.pk,,350000,False,False,"Campus Ring Road LANDI AKHUN AHMAD? Peshawar. +92-91-5230941, +92-91-5230931-33",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_173,Shah Abdul Latif University,Shah Abdul Latif University,Khairpur,Sindh,Public,General,Khairpur,Government of Sindh,1986,http://www.salu.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d14157.481211986214!2d68.75478022391727!3d27.488856861338245!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3935dba786ac5d51%3A0xb6820eada33e392e!2sShah+Abdul+Latif+University%2C+Khairpur%2C+Pakistan!5e0!3m2!1sen!2s!4v1468996862454,False,+92-243-9280061-62,info@shahabdullatifuniversity.edu.pk,,93000,False,False,"Khairpur Mir's, Sindh. +92-243-9280061-62",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_174,"Shaheed Allah Buksh Soomro University of Arts, Design and Heritages, Jamshoro","Shaheed Allah Buksh Soomro University of Arts, Design and Heritages, Jamshoro",Jamshoro,Sindh,Public,Arts & Design,Mian Campus,Government of Sindh,2020,https://www.sabsu.edu.pk/,"https://www.hec.gov.pk/english/universities/PublishingImages/Shaheed%20Allah%20Buksh%20Soomro%20University%20of%20Arts,%20Design%20and%20Heritages,%20Jamshoro.png",https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3604.376090328516!2d68.25400157457291!3d25.39221862377551!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394c7946c864fb3b%3A0xce77b801481f2683!2sShaheed%20Allah%20Buksh%20Soomro%20University%20of%20Art%2C%20Design%2C%20and%20Heritages%20Jamshoro%2C%20Sindh!5e0!3m2!1sen!2s!4v1689866787187!5m2!1sen!2s,False,0092(22) 9213600,registrar@sabsu.edu.pk,,105000,False,False,"Sonwillhar Hills, Near East Toll Plaza,  Jamshoro, Sindh. Tel # 0092(22) 9213600 Email: registrar@sabsu.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Fine Arts,Architecture,Graphic Design,Textile Design,Fashion Design,Film & TV",
uni_175,Shaheed Benazir Bhutto City University,Shaheed Benazir Bhutto City University,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2013,http://www.sbbcu.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d327306.1053765798!2d66.86535229936392!3d24.991424964965155!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33e06651d4bbf%3A0x9cf92f44555a0c23!2sKarachi%2C+Pakistan!5e0!3m2!1sen!2s!4v1468997859488,False,+92-21-34242136,info@shaheedbenazirbhuttocityuniversity.edu.pk,,350000,False,False,"Plot F-201 1st floor & 2nd Floor, Near Site Philips Chowrangi, Labour Square, Site Police Station, Binoria Restaurant, Karachi. +92-21-34242136, +92-21-34242091",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_176,Shaheed Benazir Bhutto Dewan University,Shaheed Benazir Bhutto Dewan University,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2013,https://www.shaheedbenazirbhuttodewanuniversity.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d462805.0880862178!2d66.7845045546518!3d25.011505198514644!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33e06651d4bbf%3A0x9cf92f44555a0c23!2sKarachi%2C+Pakistan!5e0!3m2!1sen!2s!4v1468998634685,False,+92-21-3511 5008-10,info@shaheedbenazirbhuttodewanuniversity.edu.pk,,350000,False,False,"Plot 30-A/1, Sector-23, Korangi Industrial Area, Karachi 74900 +92-21-3511 5008-10, +92-21-35115031, +92-21-35115036-7",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_177,Shaheed Benazir Bhutto University,Shaheed Benazir Bhutto University,Upper Dir,Khyber Pakhtunkhwa,Public,General,Upper Dir,Government of Khyber Pakhtunkhwa,2009,http://www.sbbu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3257.295530564419!2d72.00277421477558!3d35.2737778598179!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dc80f7296c5685%3A0xce2efae652d7fcd1!2sShaheed+Benazir+Bhuto+University!5e0!3m2!1sen!2s!4v1468700417778,False,+92-944-885527,info@shaheedbenazirbhuttouniversity.edu.pk,,69000,False,False,"Sheringal, Upper Dir, Khyber Pakhtunkhwa. +92-944-885527, +92-944 885529",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_178,Shaheed Benazir Bhutto University of Veterinary & Animal Sciences,Shaheed Benazir Bhutto University of Veterinary & Animal Sciences,Nawabshah,Sindh,Public,General,Nawabshah,Government of Sindh,2012,http://www.sbbuvas.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d223.83797242054985!2d68.27471882802303!3d26.150853122150618!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394bac4850b14867%3A0x510ba42e43b5f4bc!2sNawabshah+Rd%2C+Sakrand%2C+Pakistan!5e0!3m2!1sen!2s!4v1468999476088,False,+92-244-322150,info@shaheedbenazirbhuttouniversityofveterinaryanimalsciences.edu.pk,,81000,False,False,"Main Nawabshah road, Sakrand, District Shaheed Benazirabad. +92-244-322150",Scholarship availability and coverage must be verified with the university financial aid office.,"Agronomy,Veterinary Medicine,Food Science & Technology,Horticulture,Environmental Science",
uni_179,"Shaheed Benazir Bhutto University, Shaheed Benazirabad","Shaheed Benazir Bhutto University, Shaheed Benazirabad",Nawabshah,Sindh,Public,General,Nawabshah,Government of Sindh,2010,http://http://www.sbbusba.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3578.4324121305044!2d68.39657691455167!3d26.247625894723537!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394a4cc5e74ea88d%3A0x4b47132568d06f7!2sShaheed+Benazir+Bhutto+University!5e0!3m2!1sen!2s!4v1468999004980,False,+92-244-9370520,info@shaheedbenazirbhuttouniversityshaheedbenazirabad.edu.pk,,93000,False,False,"Civil Lines, Nawabshah. +92-244-9370520, +92-244-9370527-28-29",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
